,date,location,price,product,unit_quantity,unit,category
4711,2023-05-01,New Brunswick,13.15,Olive oil,1.0,litre,Oils
4712,2023-06-01,New Brunswick,13.06,Olive oil,1.0,litre,Oils
4713,2023-07-01,New Brunswick,12.42,Olive oil,1.0,litre,Oils
4714,2023-08-01,New Brunswick,15.01,Olive oil,1.0,litre,Oils
4715,2023-09-01,New Brunswick,13.85,Olive oil,1.0,litre,Oils
4734,2023-01-01,New Brunswick,5.53,Peanut butter,1.0,kilogram,Dairy
4735,2023-02-01,New Brunswick,5.86,Peanut butter,1.0,kilogram,Dairy
4736,2023-03-01,New Brunswick,6.59,Peanut butter,1.0,kilogram,Dairy
4737,2023-04-01,New Brunswick,6.4,Peanut butter,1.0,kilogram,Dairy
4738,2023-05-01,New Brunswick,6.28,Peanut butter,1.0,kilogram,Dairy
4739,2023-06-01,New Brunswick,6.75,Peanut butter,1.0,kilogram,Dairy
4740,2023-07-01,New Brunswick,6.37,Peanut butter,1.0,kilogram,Dairy
4741,2023-08-01,New Brunswick,6.39,Peanut butter,1.0,kilogram,Dairy
4742,2023-09-01,New Brunswick,6.34,Peanut butter,1.0,kilogram,Dairy
4743,2023-01-01,New Brunswick,6.04,Mayonnaise,890.0,millilitres,Condiments
4744,2023-02-01,New Brunswick,6.69,Mayonnaise,890.0,millilitres,Condiments
4745,2023-03-01,New Brunswick,6.8,Mayonnaise,890.0,millilitres,Condiments
4746,2023-04-01,New Brunswick,6.75,Mayonnaise,890.0,millilitres,Condiments
4747,2023-05-01,New Brunswick,6.47,Mayonnaise,890.0,millilitres,Condiments
4748,2023-06-01,New Brunswick,6.7,Mayonnaise,890.0,millilitres,Condiments
4749,2023-07-01,New Brunswick,6.77,Mayonnaise,890.0,millilitres,Condiments
4750,2023-08-01,New Brunswick,6.62,Mayonnaise,890.0,millilitres,Condiments
4751,2023-09-01,New Brunswick,6.42,Mayonnaise,890.0,millilitres,Condiments
4752,2023-01-01,New Brunswick,1.93,Canned baked beans,398.0,millilitres,Condiments
4753,2023-02-01,New Brunswick,2.02,Canned baked beans,398.0,millilitres,Condiments
4754,2023-03-01,New Brunswick,1.79,Canned baked beans,398.0,millilitres,Condiments
4755,2023-04-01,New Brunswick,2.08,Canned baked beans,398.0,millilitres,Condiments
4756,2023-05-01,New Brunswick,1.53,Canned baked beans,398.0,millilitres,Condiments
4757,2023-06-01,New Brunswick,1.93,Canned baked beans,398.0,millilitres,Condiments
4758,2023-07-01,New Brunswick,1.93,Canned baked beans,398.0,millilitres,Condiments
4759,2023-08-01,New Brunswick,2.07,Canned baked beans,398.0,millilitres,Condiments
4760,2023-09-01,New Brunswick,2.09,Canned baked beans,398.0,millilitres,Condiments
4761,2023-01-01,New Brunswick,1.94,Canned tomatoes,796.0,millilitres,Condiments
4762,2023-02-01,New Brunswick,2.07,Canned tomatoes,796.0,millilitres,Condiments
4763,2023-03-01,New Brunswick,2.12,Canned tomatoes,796.0,millilitres,Condiments
4764,2023-04-01,New Brunswick,1.95,Canned tomatoes,796.0,millilitres,Condiments
4765,2023-05-01,New Brunswick,2.24,Canned tomatoes,796.0,millilitres,Condiments
4766,2023-06-01,New Brunswick,2.37,Canned tomatoes,796.0,millilitres,Condiments
4767,2023-07-01,New Brunswick,2.21,Canned tomatoes,796.0,millilitres,Condiments
4768,2023-08-01,New Brunswick,2.28,Canned tomatoes,796.0,millilitres,Condiments
4769,2023-09-01,New Brunswick,2.1,Canned tomatoes,796.0,millilitres,Condiments
4770,2023-01-01,New Brunswick,1.28,Canned soup,284.0,millilitres,Condiments
4771,2023-02-01,New Brunswick,1.63,Canned soup,284.0,millilitres,Condiments
4772,2023-03-01,New Brunswick,1.63,Canned soup,284.0,millilitres,Condiments
4773,2023-04-01,New Brunswick,1.96,Canned soup,284.0,millilitres,Condiments
4774,2023-05-01,New Brunswick,1.7,Canned soup,284.0,millilitres,Condiments
4775,2023-06-01,New Brunswick,1.69,Canned soup,284.0,millilitres,Condiments
4776,2023-07-01,New Brunswick,1.89,Canned soup,284.0,millilitres,Condiments
4777,2023-08-01,New Brunswick,1.24,Canned soup,284.0,millilitres,Condiments
4778,2023-09-01,New Brunswick,1.54,Canned soup,284.0,millilitres,Condiments
4779,2023-01-01,New Brunswick,1.8,Canned beans and lentils,540.0,millilitres,Condiments
4780,2023-02-01,New Brunswick,1.82,Canned beans and lentils,540.0,millilitres,Condiments
4781,2023-03-01,New Brunswick,1.83,Canned beans and lentils,540.0,millilitres,Condiments
4782,2023-04-01,New Brunswick,1.93,Canned beans and lentils,540.0,millilitres,Condiments
4783,2023-05-01,New Brunswick,1.9,Canned beans and lentils,540.0,millilitres,Condiments
4784,2023-06-01,New Brunswick,1.88,Canned beans and lentils,540.0,millilitres,Condiments
4785,2023-07-01,New Brunswick,1.87,Canned beans and lentils,540.0,millilitres,Condiments
4786,2023-08-01,New Brunswick,1.76,Canned beans and lentils,540.0,millilitres,Condiments
4787,2023-09-01,New Brunswick,1.69,Canned beans and lentils,540.0,millilitres,Condiments
4788,2023-01-01,New Brunswick,1.45,Canned corn,341.0,millilitres,Condiments
4789,2023-02-01,New Brunswick,1.86,Canned corn,341.0,millilitres,Condiments
4790,2023-03-01,New Brunswick,1.63,Canned corn,341.0,millilitres,Condiments
4791,2023-04-01,New Brunswick,1.54,Canned corn,341.0,millilitres,Condiments
4792,2023-05-01,New Brunswick,1.61,Canned corn,341.0,millilitres,Condiments
4793,2023-06-01,New Brunswick,1.82,Canned corn,341.0,millilitres,Condiments
4794,2023-07-01,New Brunswick,1.9,Canned corn,341.0,millilitres,Condiments
4795,2023-08-01,New Brunswick,1.85,Canned corn,341.0,millilitres,Condiments
4796,2023-09-01,New Brunswick,1.57,Canned corn,341.0,millilitres,Condiments
4797,2023-01-01,New Brunswick,2.65,Canned peach,398.0,millilitres,Condiments
4798,2023-02-01,New Brunswick,2.84,Canned peach,398.0,millilitres,Condiments
4799,2023-03-01,New Brunswick,3.22,Canned peach,398.0,millilitres,Condiments
4800,2023-04-01,New Brunswick,2.93,Canned peach,398.0,millilitres,Condiments
4801,2023-05-01,New Brunswick,2.87,Canned peach,398.0,millilitres,Condiments
4802,2023-06-01,New Brunswick,2.96,Canned peach,398.0,millilitres,Condiments
4803,2023-07-01,New Brunswick,2.86,Canned peach,398.0,millilitres,Condiments
4804,2023-08-01,New Brunswick,2.86,Canned peach,398.0,millilitres,Condiments
4805,2023-09-01,New Brunswick,2.92,Canned peach,398.0,millilitres,Condiments
4806,2023-01-01,New Brunswick,2.63,Canned pear,398.0,millilitres,Condiments
4807,2023-02-01,New Brunswick,2.75,Canned pear,398.0,millilitres,Condiments
4808,2023-03-01,New Brunswick,2.7,Canned pear,398.0,millilitres,Condiments
4809,2023-04-01,New Brunswick,2.73,Canned pear,398.0,millilitres,Condiments
4810,2023-05-01,New Brunswick,2.81,Canned pear,398.0,millilitres,Condiments
4811,2023-06-01,New Brunswick,2.96,Canned pear,398.0,millilitres,Condiments
4812,2023-07-01,New Brunswick,2.87,Canned pear,398.0,millilitres,Condiments
4813,2023-08-01,New Brunswick,2.88,Canned pear,398.0,millilitres,Condiments
4814,2023-09-01,New Brunswick,3.0,Canned pear,398.0,millilitres,Condiments
4815,2023-01-01,New Brunswick,3.82,Dried lentils,900.0,grams,Condiments
4816,2023-02-01,New Brunswick,3.8,Dried lentils,900.0,grams,Condiments
4817,2023-03-01,New Brunswick,3.83,Dried lentils,900.0,grams,Condiments
4818,2023-04-01,New Brunswick,3.81,Dried lentils,900.0,grams,Condiments
4819,2023-05-01,New Brunswick,3.88,Dried lentils,900.0,grams,Condiments
4820,2023-06-01,New Brunswick,3.84,Dried lentils,900.0,grams,Condiments
4821,2023-07-01,New Brunswick,3.82,Dried lentils,900.0,grams,Condiments
4822,2023-08-01,New Brunswick,3.8,Dried lentils,900.0,grams,Condiments
4823,2023-09-01,New Brunswick,3.85,Dried lentils,900.0,grams,Condiments
4824,2023-01-01,New Brunswick,3.77,Dry beans and legumes,900.0,grams,Condiments
4825,2023-02-01,New Brunswick,3.84,Dry beans and legumes,900.0,grams,Condiments
4826,2023-03-01,New Brunswick,3.88,Dry beans and legumes,900.0,grams,Condiments
4827,2023-04-01,New Brunswick,3.78,Dry beans and legumes,900.0,grams,Condiments
4828,2023-05-01,New Brunswick,3.7,Dry beans and legumes,900.0,grams,Condiments
4829,2023-06-01,New Brunswick,3.7,Dry beans and legumes,900.0,grams,Condiments
4830,2023-07-01,New Brunswick,3.62,Dry beans and legumes,900.0,grams,Condiments
4831,2023-08-01,New Brunswick,3.6,Dry beans and legumes,900.0,grams,Condiments
4832,2023-09-01,New Brunswick,3.6,Dry beans and legumes,900.0,grams,Condiments
4833,2023-01-01,New Brunswick,2.73,Tofu,350.0,grams,Condiments
4834,2023-02-01,New Brunswick,2.76,Tofu,350.0,grams,Condiments
4835,2023-03-01,New Brunswick,2.75,Tofu,350.0,grams,Condiments
4836,2023-04-01,New Brunswick,2.66,Tofu,350.0,grams,Condiments
4837,2023-05-01,New Brunswick,2.75,Tofu,350.0,grams,Condiments
4838,2023-06-01,New Brunswick,2.82,Tofu,350.0,grams,Condiments
4839,2023-07-01,New Brunswick,2.76,Tofu,350.0,grams,Condiments
4840,2023-08-01,New Brunswick,2.72,Tofu,350.0,grams,Condiments
4841,2023-09-01,New Brunswick,2.7,Tofu,350.0,grams,Condiments
4842,2023-01-01,New Brunswick,3.77,Hummus,227.0,grams,Condiments
4843,2023-02-01,New Brunswick,3.87,Hummus,227.0,grams,Condiments
4844,2023-03-01,New Brunswick,3.92,Hummus,227.0,grams,Condiments
4845,2023-04-01,New Brunswick,3.96,Hummus,227.0,grams,Condiments
4846,2023-05-01,New Brunswick,3.93,Hummus,227.0,grams,Condiments
4847,2023-06-01,New Brunswick,3.91,Hummus,227.0,grams,Condiments
4848,2023-07-01,New Brunswick,3.97,Hummus,227.0,grams,Condiments
4849,2023-08-01,New Brunswick,4.03,Hummus,227.0,grams,Condiments
4850,2023-09-01,New Brunswick,4.05,Hummus,227.0,grams,Condiments
4851,2023-01-01,New Brunswick,4.44,Salsa,418.0,millilitres,Condiments
4852,2023-02-01,New Brunswick,4.57,Salsa,418.0,millilitres,Condiments
4853,2023-03-01,New Brunswick,4.63,Salsa,418.0,millilitres,Condiments
4854,2023-04-01,New Brunswick,4.88,Salsa,418.0,millilitres,Condiments
4855,2023-05-01,New Brunswick,4.97,Salsa,418.0,millilitres,Condiments
4856,2023-06-01,New Brunswick,4.94,Salsa,418.0,millilitres,Condiments
4857,2023-07-01,New Brunswick,4.97,Salsa,418.0,millilitres,Condiments
4858,2023-08-01,New Brunswick,5.01,Salsa,418.0,millilitres,Condiments
4859,2023-09-01,New Brunswick,4.9,Salsa,418.0,millilitres,Condiments
4860,2023-01-01,New Brunswick,3.12,Pasta sauce,650.0,millilitres,Grains
4861,2023-02-01,New Brunswick,3.09,Pasta sauce,650.0,millilitres,Grains
4862,2023-03-01,New Brunswick,3.39,Pasta sauce,650.0,millilitres,Grains
4863,2023-04-01,New Brunswick,2.65,Pasta sauce,650.0,millilitres,Grains
4864,2023-05-01,New Brunswick,3.19,Pasta sauce,650.0,millilitres,Grains
4865,2023-06-01,New Brunswick,3.07,Pasta sauce,650.0,millilitres,Grains
4866,2023-07-01,New Brunswick,3.36,Pasta sauce,650.0,millilitres,Grains
4867,2023-08-01,New Brunswick,3.28,Pasta sauce,650.0,millilitres,Grains
4868,2023-09-01,New Brunswick,2.57,Pasta sauce,650.0,millilitres,Grains
4869,2023-01-01,New Brunswick,3.6,Salad dressing,475.0,millilitres,Others
4870,2023-02-01,New Brunswick,3.85,Salad dressing,475.0,millilitres,Others
4871,2023-03-01,New Brunswick,3.92,Salad dressing,475.0,millilitres,Others
4872,2023-04-01,New Brunswick,3.72,Salad dressing,475.0,millilitres,Others
4873,2023-05-01,New Brunswick,3.78,Salad dressing,475.0,millilitres,Others
4874,2023-06-01,New Brunswick,3.52,Salad dressing,475.0,millilitres,Others
4875,2023-07-01,New Brunswick,3.66,Salad dressing,475.0,millilitres,Others
4876,2023-08-01,New Brunswick,3.76,Salad dressing,475.0,millilitres,Others
4877,2023-09-01,New Brunswick,3.75,Salad dressing,475.0,millilitres,Others
4878,2023-01-01,New Brunswick,5.65,Almonds,200.0,grams,Unclassified
4879,2023-02-01,New Brunswick,5.82,Almonds,200.0,grams,Unclassified
4880,2023-03-01,New Brunswick,5.57,Almonds,200.0,grams,Unclassified
4881,2023-04-01,New Brunswick,5.51,Almonds,200.0,grams,Unclassified
4882,2023-05-01,New Brunswick,5.54,Almonds,200.0,grams,Unclassified
4883,2023-06-01,New Brunswick,5.45,Almonds,200.0,grams,Unclassified
4884,2023-07-01,New Brunswick,5.54,Almonds,200.0,grams,Unclassified
4885,2023-08-01,New Brunswick,5.48,Almonds,200.0,grams,Unclassified
4886,2023-09-01,New Brunswick,4.83,Almonds,200.0,grams,Unclassified
4887,2023-01-01,New Brunswick,3.53,Peanuts,450.0,grams,Unclassified
4888,2023-02-01,New Brunswick,3.63,Peanuts,450.0,grams,Unclassified
4889,2023-03-01,New Brunswick,3.74,Peanuts,450.0,grams,Unclassified
4890,2023-04-01,New Brunswick,3.73,Peanuts,450.0,grams,Unclassified
4891,2023-05-01,New Brunswick,3.79,Peanuts,450.0,grams,Unclassified
4892,2023-06-01,New Brunswick,3.61,Peanuts,450.0,grams,Unclassified
4893,2023-07-01,New Brunswick,3.85,Peanuts,450.0,grams,Unclassified
4894,2023-08-01,New Brunswick,3.81,Peanuts,450.0,grams,Unclassified
4895,2023-09-01,New Brunswick,3.95,Peanuts,450.0,grams,Unclassified
4896,2023-01-01,New Brunswick,4.86,Sunflower seeds,400.0,grams,Unclassified
4897,2023-02-01,New Brunswick,5.05,Sunflower seeds,400.0,grams,Unclassified
4898,2023-03-01,New Brunswick,5.45,Sunflower seeds,400.0,grams,Unclassified
4899,2023-04-01,New Brunswick,5.29,Sunflower seeds,400.0,grams,Unclassified
4900,2023-05-01,New Brunswick,5.25,Sunflower seeds,400.0,grams,Unclassified
4901,2023-06-01,New Brunswick,4.93,Sunflower seeds,400.0,grams,Unclassified
4902,2023-07-01,New Brunswick,5.4,Sunflower seeds,400.0,grams,Unclassified
4903,2023-08-01,New Brunswick,5.3,Sunflower seeds,400.0,grams,Unclassified
4904,2023-09-01,New Brunswick,4.94,Sunflower seeds,400.0,grams,Unclassified
4941,2023-01-01,Quebec,16.96,Beef stewing cuts,1.0,kilogram,Protein
4942,2023-02-01,Quebec,17.25,Beef stewing cuts,1.0,kilogram,Protein
4943,2023-03-01,Quebec,14.96,Beef stewing cuts,1.0,kilogram,Protein
4944,2023-04-01,Quebec,14.62,Beef stewing cuts,1.0,kilogram,Protein
4945,2023-05-01,Quebec,19.5,Beef stewing cuts,1.0,kilogram,Protein
4946,2023-06-01,Quebec,19.79,Beef stewing cuts,1.0,kilogram,Protein
4947,2023-07-01,Quebec,19.65,Beef stewing cuts,1.0,kilogram,Protein
4948,2023-08-01,Quebec,11.99,Beef stewing cuts,1.0,kilogram,Protein
4949,2023-09-01,Quebec,18.72,Beef stewing cuts,1.0,kilogram,Protein
4950,2023-01-01,Quebec,34.34,Beef striploin cuts,1.0,kilogram,Protein
4951,2023-02-01,Quebec,36.0,Beef striploin cuts,1.0,kilogram,Protein
4952,2023-03-01,Quebec,36.5,Beef striploin cuts,1.0,kilogram,Protein
4953,2023-04-01,Quebec,22.91,Beef striploin cuts,1.0,kilogram,Protein
4954,2023-05-01,Quebec,38.14,Beef striploin cuts,1.0,kilogram,Protein
4955,2023-06-01,Quebec,38.47,Beef striploin cuts,1.0,kilogram,Protein
4956,2023-07-01,Quebec,41.05,Beef striploin cuts,1.0,kilogram,Protein
4957,2023-08-01,Quebec,37.79,Beef striploin cuts,1.0,kilogram,Protein
4958,2023-09-01,Quebec,38.8,Beef striploin cuts,1.0,kilogram,Protein
4959,2023-01-01,Quebec,27.29,Beef top sirloin cuts,1.0,kilogram,Protein
4960,2023-02-01,Quebec,27.47,Beef top sirloin cuts,1.0,kilogram,Protein
4961,2023-03-01,Quebec,26.91,Beef top sirloin cuts,1.0,kilogram,Protein
4962,2023-04-01,Quebec,28.27,Beef top sirloin cuts,1.0,kilogram,Protein
4963,2023-05-01,Quebec,30.53,Beef top sirloin cuts,1.0,kilogram,Protein
4964,2023-06-01,Quebec,32.82,Beef top sirloin cuts,1.0,kilogram,Protein
4965,2023-07-01,Quebec,31.55,Beef top sirloin cuts,1.0,kilogram,Protein
4966,2023-08-01,Quebec,32.31,Beef top sirloin cuts,1.0,kilogram,Protein
4967,2023-09-01,Quebec,30.1,Beef top sirloin cuts,1.0,kilogram,Protein
4968,2023-01-01,Quebec,23.05,Beef rib cuts,1.0,kilogram,Protein
4969,2023-02-01,Quebec,24.86,Beef rib cuts,1.0,kilogram,Protein
4970,2023-03-01,Quebec,36.67,Beef rib cuts,1.0,kilogram,Protein
4971,2023-04-01,Quebec,27.68,Beef rib cuts,1.0,kilogram,Protein
4972,2023-05-01,Quebec,38.37,Beef rib cuts,1.0,kilogram,Protein
4973,2023-06-01,Quebec,25.63,Beef rib cuts,1.0,kilogram,Protein
4974,2023-07-01,Quebec,21.71,Beef rib cuts,1.0,kilogram,Protein
4975,2023-08-01,Quebec,41.26,Beef rib cuts,1.0,kilogram,Protein
4976,2023-09-01,Quebec,22.42,Beef rib cuts,1.0,kilogram,Protein
4977,2023-01-01,Quebec,11.53,Ground beef,1.0,kilogram,Protein
4978,2023-02-01,Quebec,9.82,Ground beef,1.0,kilogram,Protein
4979,2023-03-01,Quebec,10.13,Ground beef,1.0,kilogram,Protein
4980,2023-04-01,Quebec,12.61,Ground beef,1.0,kilogram,Protein
4981,2023-05-01,Quebec,11.78,Ground beef,1.0,kilogram,Protein
4982,2023-06-01,Quebec,11.99,Ground beef,1.0,kilogram,Protein
4983,2023-07-01,Quebec,11.79,Ground beef,1.0,kilogram,Protein
4984,2023-08-01,Quebec,12.84,Ground beef,1.0,kilogram,Protein
4985,2023-09-01,Quebec,11.44,Ground beef,1.0,kilogram,Protein
4986,2023-01-01,Quebec,10.05,Pork loin cuts,1.0,kilogram,Protein
4987,2023-02-01,Quebec,8.27,Pork loin cuts,1.0,kilogram,Protein
4988,2023-03-01,Quebec,8.37,Pork loin cuts,1.0,kilogram,Protein
4989,2023-04-01,Quebec,9.61,Pork loin cuts,1.0,kilogram,Protein
4990,2023-05-01,Quebec,10.68,Pork loin cuts,1.0,kilogram,Protein
4991,2023-06-01,Quebec,8.69,Pork loin cuts,1.0,kilogram,Protein
4992,2023-07-01,Quebec,9.64,Pork loin cuts,1.0,kilogram,Protein
4993,2023-08-01,Quebec,8.2,Pork loin cuts,1.0,kilogram,Protein
4994,2023-09-01,Quebec,9.99,Pork loin cuts,1.0,kilogram,Protein
4995,2023-01-01,Quebec,9.39,Pork rib cuts,1.0,kilogram,Protein
4996,2023-02-01,Quebec,10.37,Pork rib cuts,1.0,kilogram,Protein
4997,2023-03-01,Quebec,11.89,Pork rib cuts,1.0,kilogram,Protein
4998,2023-04-01,Quebec,8.63,Pork rib cuts,1.0,kilogram,Protein
4999,2023-05-01,Quebec,7.84,Pork rib cuts,1.0,kilogram,Protein
5000,2023-06-01,Quebec,10.24,Pork rib cuts,1.0,kilogram,Protein
5001,2023-07-01,Quebec,9.4,Pork rib cuts,1.0,kilogram,Protein
5002,2023-08-01,Quebec,10.64,Pork rib cuts,1.0,kilogram,Protein
5003,2023-09-01,Quebec,12.29,Pork rib cuts,1.0,kilogram,Protein
5004,2023-01-01,Quebec,3.1,Pork shoulder cuts,1.0,kilogram,Protein
5005,2023-02-01,Quebec,5.03,Pork shoulder cuts,1.0,kilogram,Protein
5006,2023-03-01,Quebec,4.57,Pork shoulder cuts,1.0,kilogram,Protein
5007,2023-04-01,Quebec,7.72,Pork shoulder cuts,1.0,kilogram,Protein
5008,2023-05-01,Quebec,7.94,Pork shoulder cuts,1.0,kilogram,Protein
5009,2023-06-01,Quebec,8.57,Pork shoulder cuts,1.0,kilogram,Protein
5010,2023-07-01,Quebec,8.52,Pork shoulder cuts,1.0,kilogram,Protein
5011,2023-08-01,Quebec,5.91,Pork shoulder cuts,1.0,kilogram,Protein
5012,2023-09-01,Quebec,5.4,Pork shoulder cuts,1.0,kilogram,Protein
5013,2023-01-01,Quebec,5.12,Whole chicken,1.0,kilogram,Protein
5014,2023-02-01,Quebec,5.18,Whole chicken,1.0,kilogram,Protein
5015,2023-03-01,Quebec,5.65,Whole chicken,1.0,kilogram,Protein
5016,2023-04-01,Quebec,5.07,Whole chicken,1.0,kilogram,Protein
5017,2023-05-01,Quebec,5.04,Whole chicken,1.0,kilogram,Protein
5018,2023-06-01,Quebec,4.94,Whole chicken,1.0,kilogram,Protein
5019,2023-07-01,Quebec,7.32,Whole chicken,1.0,kilogram,Protein
5020,2023-08-01,Quebec,7.87,Whole chicken,1.0,kilogram,Protein
5021,2023-09-01,Quebec,5.0,Whole chicken,1.0,kilogram,Protein
5022,2023-01-01,Quebec,12.91,Chicken breasts,1.0,kilogram,Protein
5023,2023-02-01,Quebec,14.92,Chicken breasts,1.0,kilogram,Protein
5024,2023-03-01,Quebec,14.68,Chicken breasts,1.0,kilogram,Protein
5025,2023-04-01,Quebec,12.38,Chicken breasts,1.0,kilogram,Protein
5026,2023-05-01,Quebec,13.38,Chicken breasts,1.0,kilogram,Protein
5027,2023-06-01,Quebec,13.67,Chicken breasts,1.0,kilogram,Protein
5028,2023-07-01,Quebec,15.17,Chicken breasts,1.0,kilogram,Protein
5029,2023-08-01,Quebec,14.09,Chicken breasts,1.0,kilogram,Protein
5030,2023-09-01,Quebec,15.9,Chicken breasts,1.0,kilogram,Protein
5031,2023-01-01,Quebec,11.76,Chicken thigh,1.0,kilogram,Protein
5032,2023-02-01,Quebec,12.03,Chicken thigh,1.0,kilogram,Protein
5033,2023-03-01,Quebec,12.07,Chicken thigh,1.0,kilogram,Protein
5034,2023-04-01,Quebec,12.1,Chicken thigh,1.0,kilogram,Protein
5035,2023-05-01,Quebec,12.45,Chicken thigh,1.0,kilogram,Protein
5036,2023-06-01,Quebec,12.72,Chicken thigh,1.0,kilogram,Protein
5037,2023-07-01,Quebec,13.53,Chicken thigh,1.0,kilogram,Protein
5038,2023-08-01,Quebec,12.59,Chicken thigh,1.0,kilogram,Protein
5039,2023-09-01,Quebec,12.55,Chicken thigh,1.0,kilogram,Protein
5040,2023-01-01,Quebec,7.08,Chicken drumsticks,1.0,kilogram,Protein
5041,2023-02-01,Quebec,5.09,Chicken drumsticks,1.0,kilogram,Protein
5042,2023-03-01,Quebec,5.28,Chicken drumsticks,1.0,kilogram,Protein
5043,2023-04-01,Quebec,5.21,Chicken drumsticks,1.0,kilogram,Protein
5044,2023-05-01,Quebec,5.83,Chicken drumsticks,1.0,kilogram,Protein
5045,2023-06-01,Quebec,8.13,Chicken drumsticks,1.0,kilogram,Protein
5046,2023-07-01,Quebec,5.88,Chicken drumsticks,1.0,kilogram,Protein
5047,2023-08-01,Quebec,6.29,Chicken drumsticks,1.0,kilogram,Protein
5048,2023-09-01,Quebec,5.04,Chicken drumsticks,1.0,kilogram,Protein
5049,2023-01-01,Quebec,7.45,Bacon,500.0,grams,Protein
5050,2023-02-01,Quebec,6.59,Bacon,500.0,grams,Protein
5051,2023-03-01,Quebec,6.75,Bacon,500.0,grams,Protein
5052,2023-04-01,Quebec,6.09,Bacon,500.0,grams,Protein
5053,2023-05-01,Quebec,6.42,Bacon,500.0,grams,Protein
5054,2023-06-01,Quebec,7.14,Bacon,500.0,grams,Protein
5055,2023-07-01,Quebec,7.03,Bacon,500.0,grams,Protein
5056,2023-08-01,Quebec,6.92,Bacon,500.0,grams,Protein
5057,2023-09-01,Quebec,8.08,Bacon,500.0,grams,Protein
5058,2023-01-01,Quebec,3.07,Wieners,400.0,grams,Protein
5059,2023-02-01,Quebec,3.48,Wieners,400.0,grams,Protein
5060,2023-03-01,Quebec,3.31,Wieners,400.0,grams,Protein
5061,2023-04-01,Quebec,3.52,Wieners,400.0,grams,Protein
5062,2023-05-01,Quebec,3.26,Wieners,400.0,grams,Protein
5063,2023-06-01,Quebec,3.12,Wieners,400.0,grams,Protein
5064,2023-07-01,Quebec,3.34,Wieners,400.0,grams,Protein
5065,2023-08-01,Quebec,3.39,Wieners,400.0,grams,Protein
5066,2023-09-01,Quebec,3.39,Wieners,400.0,grams,Protein
5067,2023-01-01,Quebec,29.64,Salmon,1.0,kilogram,Protein
5068,2023-02-01,Quebec,28.34,Salmon,1.0,kilogram,Protein
5069,2023-03-01,Quebec,30.7,Salmon,1.0,kilogram,Protein
5070,2023-04-01,Quebec,29.13,Salmon,1.0,kilogram,Protein
5071,2023-05-01,Quebec,31.81,Salmon,1.0,kilogram,Protein
5072,2023-06-01,Quebec,25.87,Salmon,1.0,kilogram,Protein
5073,2023-07-01,Quebec,24.42,Salmon,1.0,kilogram,Protein
5074,2023-08-01,Quebec,26.47,Salmon,1.0,kilogram,Protein
5075,2023-09-01,Quebec,27.49,Salmon,1.0,kilogram,Protein
5076,2023-01-01,Quebec,8.21,Shrimp,300.0,grams,Protein
5077,2023-02-01,Quebec,8.25,Shrimp,300.0,grams,Protein
5078,2023-03-01,Quebec,7.91,Shrimp,300.0,grams,Protein
